epi_week,state,loc,loc_type,disease,cases,incidence_per_100000
198518,WA,WASHINGTON,STATE,MEASLES,0,0
198519,WA,WASHINGTON,STATE,MEASLES,0,0
198520,WA,WASHINGTON,STATE,MEASLES,0,0
198521,WA,WASHINGTON,STATE,MEASLES,0,0
198522,WA,WASHINGTON,STATE,MEASLES,0,0
198523,WA,WASHINGTON,STATE,MEASLES,0,0
198524,WA,WASHINGTON,STATE,MEASLES,0,0
198525,WA,WASHINGTON,STATE,MEASLES,0,0
198526,WA,WASHINGTON,STATE,MEASLES,0,0
198527,WA,WASHINGTON,STATE,MEASLES,21,0.47
198528,WA,WASHINGTON,STATE,MEASLES,6,0.13
198529,WA,WASHINGTON,STATE,MEASLES,0,0
198530,WA,WASHINGTON,STATE,MEASLES,0,0
198531,WA,WASHINGTON,STATE,MEASLES,0,0
198532,WA,WASHINGTON,STATE,MEASLES,0,0
198533,WA,WASHINGTON,STATE,MEASLES,0,0
198534,WA,WASHINGTON,STATE,MEASLES,0,0
198535,WA,WASHINGTON,STATE,MEASLES,25,0.56
198536,WA,WASHINGTON,STATE,MEASLES,0,0
198537,WA,WASHINGTON,STATE,MEASLES,0,0
198538,WA,WASHINGTON,STATE,MEASLES,4,0.09
198539,WA,WASHINGTON,STATE,MEASLES,3,0.07
198540,WA,WASHINGTON,STATE,MEASLES,0,0
198541,WA,WASHINGTON,STATE,MEASLES,0,0
198542,WA,WASHINGTON,STATE,MEASLES,1,0.02
198543,WA,WASHINGTON,STATE,MEASLES,2,0.04
198544,WA,WASHINGTON,STATE,MEASLES,0,0
198545,WA,WASHINGTON,STATE,MEASLES,8,0.18
198546,WA,WASHINGTON,STATE,MEASLES,0,0
198547,WA,WASHINGTON,STATE,MEASLES,0,0
198548,WA,WASHINGTON,STATE,MEASLES,0,0
198549,WA,WASHINGTON,STATE,MEASLES,15,0.34
198550,WA,WASHINGTON,STATE,MEASLES,0,0
198551,WA,WASHINGTON,STATE,MEASLES,1,0.02
198552,WA,WASHINGTON,STATE,MEASLES,3,0.07
198606,WA,WASHINGTON,STATE,MEASLES,6,0.13
198607,WA,WASHINGTON,STATE,MEASLES,3,0.07
198608,WA,WASHINGTON,STATE,MEASLES,10,0.22
198609,WA,WASHINGTON,STATE,MEASLES,0,0
198610,WA,WASHINGTON,STATE,MEASLES,4,0.09
198612,WA,WASHINGTON,STATE,MEASLES,5,0.11
198613,WA,WASHINGTON,STATE,MEASLES,0,0
198614,WA,WASHINGTON,STATE,MEASLES,1,0.02
198615,WA,WASHINGTON,STATE,MEASLES,0,0
198616,WA,WASHINGTON,STATE,MEASLES,0,0
198617,WA,WASHINGTON,STATE,MEASLES,12,0.26
198618,WA,WASHINGTON,STATE,MEASLES,2,0.04
198619,WA,WASHINGTON,STATE,MEASLES,10,0.22
198620,WA,WASHINGTON,STATE,MEASLES,0,0
198621,WA,WASHINGTON,STATE,MEASLES,0,0
198622,WA,WASHINGTON,STATE,MEASLES,10,0.22
198623,WA,WASHINGTON,STATE,MEASLES,7,0.15
198624,WA,WASHINGTON,STATE,MEASLES,13,0.29
198625,WA,WASHINGTON,STATE,MEASLES,0,0
198626,WA,WASHINGTON,STATE,MEASLES,15,0.33
198627,WA,WASHINGTON,STATE,MEASLES,33,0.73
198628,WA,WASHINGTON,STATE,MEASLES,0,0
198629,WA,WASHINGTON,STATE,MEASLES,16,0.35
198630,WA,WASHINGTON,STATE,MEASLES,9,0.2
198631,WA,WASHINGTON,STATE,MEASLES,0,0
198632,WA,WASHINGTON,STATE,MEASLES,3,0.07
198633,WA,WASHINGTON,STATE,MEASLES,33,0.73
198634,WA,WASHINGTON,STATE,MEASLES,0,0
198635,WA,WASHINGTON,STATE,MEASLES,0,0
198636,WA,WASHINGTON,STATE,MEASLES,0,0
198637,WA,WASHINGTON,STATE,MEASLES,0,0
198638,WA,WASHINGTON,STATE,MEASLES,0,0
198639,WA,WASHINGTON,STATE,MEASLES,1,0.02
198640,WA,WASHINGTON,STATE,MEASLES,6,0.13
198643,WA,WASHINGTON,STATE,MEASLES,4,0.09
198644,WA,WASHINGTON,STATE,MEASLES,0,0
198645,WA,WASHINGTON,STATE,MEASLES,0,0
198646,WA,WASHINGTON,STATE,MEASLES,0,0
198647,WA,WASHINGTON,STATE,MEASLES,0,0
198648,WA,WASHINGTON,STATE,MEASLES,1,0.02
198649,WA,WASHINGTON,STATE,MEASLES,0,0
198650,WA,WASHINGTON,STATE,MEASLES,8,0.18
198652,WA,WASHINGTON,STATE,MEASLES,2,0.04
198717,WA,WASHINGTON,STATE,MEASLES,1,0.02
198718,WA,WASHINGTON,STATE,MEASLES,0,0
198719,WA,WASHINGTON,STATE,MEASLES,0,0
198720,WA,WASHINGTON,STATE,MEASLES,0,0
198721,WA,WASHINGTON,STATE,MEASLES,0,0
198722,WA,WASHINGTON,STATE,MEASLES,0,0
198723,WA,WASHINGTON,STATE,MEASLES,0,0
198724,WA,WASHINGTON,STATE,MEASLES,3,0.06
198725,WA,WASHINGTON,STATE,MEASLES,1,0.02
198726,WA,WASHINGTON,STATE,MEASLES,0,0
198727,WA,WASHINGTON,STATE,MEASLES,25,0.54
198728,WA,WASHINGTON,STATE,MEASLES,2,0.04
198729,WA,WASHINGTON,STATE,MEASLES,0,0
198730,WA,WASHINGTON,STATE,MEASLES,4,0.09
198731,WA,WASHINGTON,STATE,MEASLES,2,0.04
198732,WA,WASHINGTON,STATE,MEASLES,1,0.02
198733,WA,WASHINGTON,STATE,MEASLES,2,0.04
198734,WA,WASHINGTON,STATE,MEASLES,0,0
198735,WA,WASHINGTON,STATE,MEASLES,0,0
198736,WA,WASHINGTON,STATE,MEASLES,0,0
198737,WA,WASHINGTON,STATE,MEASLES,0,0
198738,WA,WASHINGTON,STATE,MEASLES,0,0
198739,WA,WASHINGTON,STATE,MEASLES,0,0
198740,WA,WASHINGTON,STATE,MEASLES,0,0
198741,WA,WASHINGTON,STATE,MEASLES,0,0
198742,WA,WASHINGTON,STATE,MEASLES,3,0.06
198743,WA,WASHINGTON,STATE,MEASLES,0,0
198744,WA,WASHINGTON,STATE,MEASLES,0,0
198745,WA,WASHINGTON,STATE,MEASLES,0,0
198746,WA,WASHINGTON,STATE,MEASLES,0,0
198747,WA,WASHINGTON,STATE,MEASLES,1,0.02
198748,WA,WASHINGTON,STATE,MEASLES,0,0
198749,WA,WASHINGTON,STATE,MEASLES,2,0.04
198750,WA,WASHINGTON,STATE,MEASLES,0,0
198751,WA,WASHINGTON,STATE,MEASLES,1,0.02
198752,WA,WASHINGTON,STATE,MEASLES,0,0
198820,WA,WASHINGTON,STATE,MEASLES,1,0.02
198821,WA,WASHINGTON,STATE,MEASLES,0,0
198822,WA,WASHINGTON,STATE,MEASLES,1,0.02
198823,WA,WASHINGTON,STATE,MEASLES,0,0
198824,WA,WASHINGTON,STATE,MEASLES,0,0
198825,WA,WASHINGTON,STATE,MEASLES,0,0
198826,WA,WASHINGTON,STATE,MEASLES,0,0
198827,WA,WASHINGTON,STATE,MEASLES,0,0
198828,WA,WASHINGTON,STATE,MEASLES,0,0
198829,WA,WASHINGTON,STATE,MEASLES,0,0
198830,WA,WASHINGTON,STATE,MEASLES,0,0
198831,WA,WASHINGTON,STATE,MEASLES,0,0
198832,WA,WASHINGTON,STATE,MEASLES,0,0
198833,WA,WASHINGTON,STATE,MEASLES,0,0
198834,WA,WASHINGTON,STATE,MEASLES,0,0
198835,WA,WASHINGTON,STATE,MEASLES,0,0
198836,WA,WASHINGTON,STATE,MEASLES,0,0
198837,WA,WASHINGTON,STATE,MEASLES,0,0
198838,WA,WASHINGTON,STATE,MEASLES,0,0
198839,WA,WASHINGTON,STATE,MEASLES,5,0.11
198840,WA,WASHINGTON,STATE,MEASLES,0,0
198841,WA,WASHINGTON,STATE,MEASLES,0,0
198842,WA,WASHINGTON,STATE,MEASLES,0,0
198843,WA,WASHINGTON,STATE,MEASLES,0,0
198844,WA,WASHINGTON,STATE,MEASLES,0,0
198845,WA,WASHINGTON,STATE,MEASLES,0,0
198846,WA,WASHINGTON,STATE,MEASLES,0,0
198847,WA,WASHINGTON,STATE,MEASLES,0,0
198848,WA,WASHINGTON,STATE,MEASLES,0,0
198849,WA,WASHINGTON,STATE,MEASLES,0,0
198850,WA,WASHINGTON,STATE,MEASLES,0,0
198851,WA,WASHINGTON,STATE,MEASLES,0,0
198852,WA,WASHINGTON,STATE,MEASLES,0,0
198918,WA,WASHINGTON,STATE,MEASLES,15,0.31
198919,WA,WASHINGTON,STATE,MEASLES,0,0
198920,WA,WASHINGTON,STATE,MEASLES,0,0
198921,WA,WASHINGTON,STATE,MEASLES,0,0
198922,WA,WASHINGTON,STATE,MEASLES,16,0.33
198923,WA,WASHINGTON,STATE,MEASLES,0,0
198928,WA,WASHINGTON,STATE,MEASLES,0,0
198924,WA,WASHINGTON,STATE,MEASLES,0,0
198925,WA,WASHINGTON,STATE,MEASLES,0,0
198926,WA,WASHINGTON,STATE,MEASLES,0,0
198927,WA,WASHINGTON,STATE,MEASLES,0,0
198929,WA,WASHINGTON,STATE,MEASLES,0,0
198930,WA,WASHINGTON,STATE,MEASLES,0,0
198931,WA,WASHINGTON,STATE,MEASLES,0,0
198932,WA,WASHINGTON,STATE,MEASLES,0,0
198933,WA,WASHINGTON,STATE,MEASLES,0,0
198934,WA,WASHINGTON,STATE,MEASLES,0,0
198935,WA,WASHINGTON,STATE,MEASLES,9,0.18
198936,WA,WASHINGTON,STATE,MEASLES,0,0
198937,WA,WASHINGTON,STATE,MEASLES,0,0
198938,WA,WASHINGTON,STATE,MEASLES,0,0
198939,WA,WASHINGTON,STATE,MEASLES,0,0
198940,WA,WASHINGTON,STATE,MEASLES,0,0
198941,WA,WASHINGTON,STATE,MEASLES,8,0.16
198942,WA,WASHINGTON,STATE,MEASLES,0,0
198943,WA,WASHINGTON,STATE,MEASLES,0,0
198944,WA,WASHINGTON,STATE,MEASLES,0,0
198945,WA,WASHINGTON,STATE,MEASLES,0,0
198946,WA,WASHINGTON,STATE,MEASLES,0,0
198947,WA,WASHINGTON,STATE,MEASLES,0,0
198948,WA,WASHINGTON,STATE,MEASLES,4,0.08
198949,WA,WASHINGTON,STATE,MEASLES,0,0
198950,WA,WASHINGTON,STATE,MEASLES,0,0
198951,WA,WASHINGTON,STATE,MEASLES,0,0
198952,WA,WASHINGTON,STATE,MEASLES,0,0
199012,WA,WASHINGTON,STATE,MEASLES,0,0
199013,WA,WASHINGTON,STATE,MEASLES,2,0.04
199014,WA,WASHINGTON,STATE,MEASLES,26,0.53
199015,WA,WASHINGTON,STATE,MEASLES,0,0
199016,WA,WASHINGTON,STATE,MEASLES,0,0
199017,WA,WASHINGTON,STATE,MEASLES,0,0
199018,WA,WASHINGTON,STATE,MEASLES,0,0
199019,WA,WASHINGTON,STATE,MEASLES,0,0
199022,WA,WASHINGTON,STATE,MEASLES,0,0
199023,WA,WASHINGTON,STATE,MEASLES,0,0
199024,WA,WASHINGTON,STATE,MEASLES,199,4.06
199025,WA,WASHINGTON,STATE,MEASLES,0,0
199026,WA,WASHINGTON,STATE,MEASLES,0,0
199027,WA,WASHINGTON,STATE,MEASLES,0,0
199028,WA,WASHINGTON,STATE,MEASLES,0,0
199029,WA,WASHINGTON,STATE,MEASLES,27,0.55
199030,WA,WASHINGTON,STATE,MEASLES,0,0
199031,WA,WASHINGTON,STATE,MEASLES,0,0
199032,WA,WASHINGTON,STATE,MEASLES,0,0
199033,WA,WASHINGTON,STATE,MEASLES,0,0
199034,WA,WASHINGTON,STATE,MEASLES,0,0
199035,WA,WASHINGTON,STATE,MEASLES,0,0
199036,WA,WASHINGTON,STATE,MEASLES,0,0
199037,WA,WASHINGTON,STATE,MEASLES,0,0
199038,WA,WASHINGTON,STATE,MEASLES,0,0
199039,WA,WASHINGTON,STATE,MEASLES,0,0
199040,WA,WASHINGTON,STATE,MEASLES,0,0
199043,WA,WASHINGTON,STATE,MEASLES,0,0
199044,WA,WASHINGTON,STATE,MEASLES,0,0
199045,WA,WASHINGTON,STATE,MEASLES,0,0
199046,WA,WASHINGTON,STATE,MEASLES,0,0
199047,WA,WASHINGTON,STATE,MEASLES,0,0
199048,WA,WASHINGTON,STATE,MEASLES,0,0
199049,WA,WASHINGTON,STATE,MEASLES,74,1.51
199050,WA,WASHINGTON,STATE,MEASLES,0,0
199051,WA,WASHINGTON,STATE,MEASLES,0,0
199052,WA,WASHINGTON,STATE,MEASLES,1,0.02
199109,WA,WASHINGTON,STATE,MEASLES,20,0.4
199115,WA,WASHINGTON,STATE,MEASLES,0,0
199116,WA,WASHINGTON,STATE,MEASLES,0,0
199117,WA,WASHINGTON,STATE,MEASLES,0,0
199118,WA,WASHINGTON,STATE,MEASLES,0,0
199119,WA,WASHINGTON,STATE,MEASLES,0,0
199120,WA,WASHINGTON,STATE,MEASLES,0,0
199121,WA,WASHINGTON,STATE,MEASLES,0,0
199122,WA,WASHINGTON,STATE,MEASLES,0,0
199123,WA,WASHINGTON,STATE,MEASLES,0,0
199124,WA,WASHINGTON,STATE,MEASLES,0,0
199125,WA,WASHINGTON,STATE,MEASLES,0,0
199126,WA,WASHINGTON,STATE,MEASLES,0,0
199127,WA,WASHINGTON,STATE,MEASLES,0,0
199128,WA,WASHINGTON,STATE,MEASLES,0,0
199129,WA,WASHINGTON,STATE,MEASLES,0,0
199130,WA,WASHINGTON,STATE,MEASLES,0,0
199131,WA,WASHINGTON,STATE,MEASLES,57,1.13
199132,WA,WASHINGTON,STATE,MEASLES,0,0
199133,WA,WASHINGTON,STATE,MEASLES,0,0
199134,WA,WASHINGTON,STATE,MEASLES,0,0
199135,WA,WASHINGTON,STATE,MEASLES,0,0
199136,WA,WASHINGTON,STATE,MEASLES,0,0
199137,WA,WASHINGTON,STATE,MEASLES,0,0
199138,WA,WASHINGTON,STATE,MEASLES,0,0
199139,WA,WASHINGTON,STATE,MEASLES,0,0
199140,WA,WASHINGTON,STATE,MEASLES,0,0
199141,WA,WASHINGTON,STATE,MEASLES,0,0
199142,WA,WASHINGTON,STATE,MEASLES,0,0
199143,WA,WASHINGTON,STATE,MEASLES,0,0
199144,WA,WASHINGTON,STATE,MEASLES,0,0
199145,WA,WASHINGTON,STATE,MEASLES,0,0
199146,WA,WASHINGTON,STATE,MEASLES,0,0
199147,WA,WASHINGTON,STATE,MEASLES,0,0
199148,WA,WASHINGTON,STATE,MEASLES,0,0
199149,WA,WASHINGTON,STATE,MEASLES,0,0
199150,WA,WASHINGTON,STATE,MEASLES,0,0
199512,WA,WASHINGTON,STATE,MEASLES,13,0.24
199513,WA,WASHINGTON,STATE,MEASLES,1,0.02
199514,WA,WASHINGTON,STATE,MEASLES,0,0
199515,WA,WASHINGTON,STATE,MEASLES,0,0
199516,WA,WASHINGTON,STATE,MEASLES,0,0
199517,WA,WASHINGTON,STATE,MEASLES,0,0
199518,WA,WASHINGTON,STATE,MEASLES,0,0
199519,WA,WASHINGTON,STATE,MEASLES,0,0
199520,WA,WASHINGTON,STATE,MEASLES,1,0.02
199521,WA,WASHINGTON,STATE,MEASLES,0,0
199522,WA,WASHINGTON,STATE,MEASLES,0,0
199523,WA,WASHINGTON,STATE,MEASLES,0,0
199524,WA,WASHINGTON,STATE,MEASLES,0,0
199525,WA,WASHINGTON,STATE,MEASLES,0,0
199526,WA,WASHINGTON,STATE,MEASLES,0,0
199527,WA,WASHINGTON,STATE,MEASLES,0,0
199528,WA,WASHINGTON,STATE,MEASLES,0,0
199529,WA,WASHINGTON,STATE,MEASLES,0,0
199530,WA,WASHINGTON,STATE,MEASLES,0,0
199531,WA,WASHINGTON,STATE,MEASLES,1,0.02
199532,WA,WASHINGTON,STATE,MEASLES,4,0.07
199533,WA,WASHINGTON,STATE,MEASLES,0,0
199534,WA,WASHINGTON,STATE,MEASLES,0,0
199535,WA,WASHINGTON,STATE,MEASLES,0,0
199536,WA,WASHINGTON,STATE,MEASLES,0,0
199537,WA,WASHINGTON,STATE,MEASLES,0,0
199538,WA,WASHINGTON,STATE,MEASLES,0,0
199539,WA,WASHINGTON,STATE,MEASLES,0,0
199540,WA,WASHINGTON,STATE,MEASLES,0,0
199541,WA,WASHINGTON,STATE,MEASLES,0,0
199542,WA,WASHINGTON,STATE,MEASLES,0,0
199543,WA,WASHINGTON,STATE,MEASLES,0,0
199544,WA,WASHINGTON,STATE,MEASLES,0,0
199545,WA,WASHINGTON,STATE,MEASLES,0,0
199546,WA,WASHINGTON,STATE,MEASLES,0,0
199547,WA,WASHINGTON,STATE,MEASLES,0,0
199548,WA,WASHINGTON,STATE,MEASLES,0,0
199549,WA,WASHINGTON,STATE,MEASLES,0,0
199550,WA,WASHINGTON,STATE,MEASLES,0,0
199551,WA,WASHINGTON,STATE,MEASLES,1,0.02
199551,WA,WASHINGTON,STATE,MEASLES,1,0.02
199552,WA,WASHINGTON,STATE,MEASLES,0,0
199606,WA,WASHINGTON,STATE,MEASLES,1,0.02
199607,WA,WASHINGTON,STATE,MEASLES,0,0
199608,WA,WASHINGTON,STATE,MEASLES,0,0
199609,WA,WASHINGTON,STATE,MEASLES,3,0.05
199610,WA,WASHINGTON,STATE,MEASLES,0,0
199611,WA,WASHINGTON,STATE,MEASLES,0,0
199612,WA,WASHINGTON,STATE,MEASLES,0,0
199613,WA,WASHINGTON,STATE,MEASLES,0,0
199614,WA,WASHINGTON,STATE,MEASLES,0,0
199615,WA,WASHINGTON,STATE,MEASLES,0,0
199616,WA,WASHINGTON,STATE,MEASLES,0,0
199617,WA,WASHINGTON,STATE,MEASLES,0,0
199618,WA,WASHINGTON,STATE,MEASLES,0,0
199619,WA,WASHINGTON,STATE,MEASLES,0,0
199620,WA,WASHINGTON,STATE,MEASLES,10,0.18
199621,WA,WASHINGTON,STATE,MEASLES,12,0.22
199622,WA,WASHINGTON,STATE,MEASLES,19,0.34
199623,WA,WASHINGTON,STATE,MEASLES,0,0
199624,WA,WASHINGTON,STATE,MEASLES,0,0
199625,WA,WASHINGTON,STATE,MEASLES,0,0
199626,WA,WASHINGTON,STATE,MEASLES,0,0
199627,WA,WASHINGTON,STATE,MEASLES,0,0
199628,WA,WASHINGTON,STATE,MEASLES,0,0
199629,WA,WASHINGTON,STATE,MEASLES,0,0
199630,WA,WASHINGTON,STATE,MEASLES,0,0
199631,WA,WASHINGTON,STATE,MEASLES,0,0
199632,WA,WASHINGTON,STATE,MEASLES,0,0
199633,WA,WASHINGTON,STATE,MEASLES,0,0
199634,WA,WASHINGTON,STATE,MEASLES,0,0
199635,WA,WASHINGTON,STATE,MEASLES,0,0
199636,WA,WASHINGTON,STATE,MEASLES,0,0
199637,WA,WASHINGTON,STATE,MEASLES,6,0.11
199638,WA,WASHINGTON,STATE,MEASLES,0,0
199639,WA,WASHINGTON,STATE,MEASLES,0,0
199640,WA,WASHINGTON,STATE,MEASLES,0,0
199641,WA,WASHINGTON,STATE,MEASLES,0,0
199642,WA,WASHINGTON,STATE,MEASLES,0,0
199643,WA,WASHINGTON,STATE,MEASLES,0,0
199644,WA,WASHINGTON,STATE,MEASLES,0,0
199645,WA,WASHINGTON,STATE,MEASLES,0,0
199646,WA,WASHINGTON,STATE,MEASLES,0,0
199647,WA,WASHINGTON,STATE,MEASLES,0,0
199648,WA,WASHINGTON,STATE,MEASLES,0,0
199649,WA,WASHINGTON,STATE,MEASLES,0,0
199650,WA,WASHINGTON,STATE,MEASLES,0,0
199651,WA,WASHINGTON,STATE,MEASLES,0,0
199652,WA,WASHINGTON,STATE,MEASLES,0,0
199707,WA,WASHINGTON,STATE,MEASLES,13,0.23
199731,WA,WASHINGTON,STATE,MEASLES,1,0.02
199732,WA,WASHINGTON,STATE,MEASLES,0,0
199733,WA,WASHINGTON,STATE,MEASLES,0,0
199734,WA,WASHINGTON,STATE,MEASLES,0,0
199735,WA,WASHINGTON,STATE,MEASLES,1,0.02
199736,WA,WASHINGTON,STATE,MEASLES,0,0
199737,WA,WASHINGTON,STATE,MEASLES,0,0
199738,WA,WASHINGTON,STATE,MEASLES,0,0
199739,WA,WASHINGTON,STATE,MEASLES,0,0
199740,WA,WASHINGTON,STATE,MEASLES,0,0
199741,WA,WASHINGTON,STATE,MEASLES,0,0
199742,WA,WASHINGTON,STATE,MEASLES,0,0
199743,WA,WASHINGTON,STATE,MEASLES,0,0
199744,WA,WASHINGTON,STATE,MEASLES,0,0
199745,WA,WASHINGTON,STATE,MEASLES,0,0
199746,WA,WASHINGTON,STATE,MEASLES,0,0
199747,WA,WASHINGTON,STATE,MEASLES,0,0
199748,WA,WASHINGTON,STATE,MEASLES,0,0
199749,WA,WASHINGTON,STATE,MEASLES,0,0
199750,WA,WASHINGTON,STATE,MEASLES,0,0
199751,WA,WASHINGTON,STATE,MEASLES,0,0
199752,WA,WASHINGTON,STATE,MEASLES,0,0
199823,WA,WASHINGTON,STATE,MEASLES,0,0
199824,WA,WASHINGTON,STATE,MEASLES,0,0
199825,WA,WASHINGTON,STATE,MEASLES,0,0
199826,WA,WASHINGTON,STATE,MEASLES,0,0
199827,WA,WASHINGTON,STATE,MEASLES,0,0
199828,WA,WASHINGTON,STATE,MEASLES,0,0
199829,WA,WASHINGTON,STATE,MEASLES,0,0
199830,WA,WASHINGTON,STATE,MEASLES,0,0
199833,WA,WASHINGTON,STATE,MEASLES,0,0
199834,WA,WASHINGTON,STATE,MEASLES,0,0
199835,WA,WASHINGTON,STATE,MEASLES,0,0
199836,WA,WASHINGTON,STATE,MEASLES,0,0
199837,WA,WASHINGTON,STATE,MEASLES,0,0
199838,WA,WASHINGTON,STATE,MEASLES,0,0
199839,WA,WASHINGTON,STATE,MEASLES,0,0
199842,WA,WASHINGTON,STATE,MEASLES,0,0
199843,WA,WASHINGTON,STATE,MEASLES,0,0
199844,WA,WASHINGTON,STATE,MEASLES,0,0
199845,WA,WASHINGTON,STATE,MEASLES,0,0
199846,WA,WASHINGTON,STATE,MEASLES,0,0
199847,WA,WASHINGTON,STATE,MEASLES,0,0
199848,WA,WASHINGTON,STATE,MEASLES,0,0
199849,WA,WASHINGTON,STATE,MEASLES,0,0
199850,WA,WASHINGTON,STATE,MEASLES,0,0
199851,WA,WASHINGTON,STATE,MEASLES,0,0
199852,WA,WASHINGTON,STATE,MEASLES,0,0
200033,WA,WASHINGTON,STATE,MEASLES,0,0
200034,WA,WASHINGTON,STATE,MEASLES,0,0
200035,WA,WASHINGTON,STATE,MEASLES,0,0
200036,WA,WASHINGTON,STATE,MEASLES,0,0
200037,WA,WASHINGTON,STATE,MEASLES,0,0
200038,WA,WASHINGTON,STATE,MEASLES,0,0
200039,WA,WASHINGTON,STATE,MEASLES,0,0
200040,WA,WASHINGTON,STATE,MEASLES,0,0
200041,WA,WASHINGTON,STATE,MEASLES,0,0
200042,WA,WASHINGTON,STATE,MEASLES,0,0
200043,WA,WASHINGTON,STATE,MEASLES,0,0
200044,WA,WASHINGTON,STATE,MEASLES,0,0
200045,WA,WASHINGTON,STATE,MEASLES,0,0
200046,WA,WASHINGTON,STATE,MEASLES,0,0
200047,WA,WASHINGTON,STATE,MEASLES,0,0
200048,WA,WASHINGTON,STATE,MEASLES,0,0
200049,WA,WASHINGTON,STATE,MEASLES,0,0
200050,WA,WASHINGTON,STATE,MEASLES,0,0
200051,WA,WASHINGTON,STATE,MEASLES,0,0
200052,WA,WASHINGTON,STATE,MEASLES,0,0
200123,WA,WASHINGTON,STATE,MEASLES,0,0
200124,WA,WASHINGTON,STATE,MEASLES,0,0
200125,WA,WASHINGTON,STATE,MEASLES,0,0
200126,WA,WASHINGTON,STATE,MEASLES,0,0
200127,WA,WASHINGTON,STATE,MEASLES,0,0
200128,WA,WASHINGTON,STATE,MEASLES,0,0
200129,WA,WASHINGTON,STATE,MEASLES,0,0
200130,WA,WASHINGTON,STATE,MEASLES,0,0
200131,WA,WASHINGTON,STATE,MEASLES,0,0
200132,WA,WASHINGTON,STATE,MEASLES,0,0
200133,WA,WASHINGTON,STATE,MEASLES,0,0
200134,WA,WASHINGTON,STATE,MEASLES,0,0
200135,WA,WASHINGTON,STATE,MEASLES,0,0
200136,WA,WASHINGTON,STATE,MEASLES,0,0
200137,WA,WASHINGTON,STATE,MEASLES,0,0
200138,WA,WASHINGTON,STATE,MEASLES,0,0
200139,WA,WASHINGTON,STATE,MEASLES,0,0
200140,WA,WASHINGTON,STATE,MEASLES,0,0
200141,WA,WASHINGTON,STATE,MEASLES,0,0
200142,WA,WASHINGTON,STATE,MEASLES,0,0
200143,WA,WASHINGTON,STATE,MEASLES,0,0
200146,WA,WASHINGTON,STATE,MEASLES,0,0
200147,WA,WASHINGTON,STATE,MEASLES,0,0
200148,WA,WASHINGTON,STATE,MEASLES,0,0
200149,WA,WASHINGTON,STATE,MEASLES,0,0
200150,WA,WASHINGTON,STATE,MEASLES,0,0
200151,WA,WASHINGTON,STATE,MEASLES,0,0
200152,WA,WASHINGTON,STATE,MEASLES,0,0
